filename,code_line,line_number,file-label,line-label,line-score-pred
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,/**,1,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,* Licensed to the Apache Software Foundation (ASF) under one or more,2,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,* contributor license agreements.  See the NOTICE file distributed with,3,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,* this work for additional information regarding copyright ownership.,4,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,"* The ASF licenses this file to You under the Apache License, Version 2.0",5,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,"* (the ""License""); you may not use this file except in compliance with",6,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,* the License.  You may obtain a copy of the License at,7,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,*,8,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,*      http://www.apache.org/licenses/LICENSE-2.0,9,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,*,10,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,"* Unless required by applicable law or agreed to in writing, software",11,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,"* distributed under the License is distributed on an ""AS IS"" BASIS,",12,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,"* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",13,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,* See the License for the specific language governing permissions and,14,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,* limitations under the License.,15,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,*/,16,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,package org apache activemq,17,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java io IOException,19,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java io InputStream,20,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java io OutputStream,21,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java net URI,22,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java net URISyntaxException,23,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util HashMap,24,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util Iterator,25,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util Map,26,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent ConcurrentHashMap,27,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent CopyOnWriteArrayList,28,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent CountDownLatch,29,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent LinkedBlockingQueue,30,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent ThreadFactory,31,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent ThreadPoolExecutor,32,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent TimeUnit,33,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent atomic AtomicBoolean,34,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import java util concurrent atomic AtomicInteger,35,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms Connection,37,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms ConnectionConsumer,38,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms ConnectionMetaData,39,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms DeliveryMode,40,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms Destination,41,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms ExceptionListener,42,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms IllegalStateException,43,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms JMSException,44,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms Queue,45,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms QueueConnection,46,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms QueueSession,47,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms ServerSessionPool,48,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms Session,49,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms Topic,50,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms TopicConnection,51,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms TopicSession,52,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import javax jms XAConnection,53,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq blob BlobTransferPolicy,55,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ActiveMQDestination,56,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ActiveMQMessage,57,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ActiveMQTempDestination,58,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ActiveMQTempQueue,59,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ActiveMQTempTopic,60,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command BrokerInfo,61,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command Command,62,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command CommandTypes,63,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConnectionControl,64,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConnectionError,65,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConnectionId,66,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConnectionInfo,67,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConsumerControl,68,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConsumerId,69,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ConsumerInfo,70,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ControlCommand,71,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command DestinationInfo,72,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command ExceptionResponse,73,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command Message,74,True,False,0
activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java,import org apache activemq command MessageDispatch,75,True,False,0
