filename,code_line,line_number,file-label,line-label,line-score-pred
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,/**,1,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,* Licensed to the Apache Software Foundation (ASF) under one or more,2,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,* contributor license agreements.  See the NOTICE file distributed with,3,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,* this work for additional information regarding copyright ownership.,4,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,"* The ASF licenses this file to You under the Apache License, Version 2.0",5,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,"* (the ""License""); you may not use this file except in compliance with",6,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,* the License.  You may obtain a copy of the License at,7,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,*,8,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,*      http://www.apache.org/licenses/LICENSE-2.0,9,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,*,10,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,"* Unless required by applicable law or agreed to in writing, software",11,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,"* distributed under the License is distributed on an ""AS IS"" BASIS,",12,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,"* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",13,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,* See the License for the specific language governing permissions and,14,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,* limitations under the License.,15,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,*/,16,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,package org apache camel api management mbean,17,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,import java util List,19,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,import org apache camel api management ManagedAttribute,21,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,import org apache camel api management ManagedOperation,22,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,public interface ManagedTracerBacklogMBean,24,True,True,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,26,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,boolean isEnabled,27,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,29,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,void setEnabled boolean enabled,30,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,32,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,int getBacklogSize,33,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,35,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,void setBacklogSize int backlogSize,36,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,38,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,boolean isRemoveOnDump,39,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,41,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,void setRemoveOnDump boolean removeOnDump,42,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,44,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,void setTracePattern String pattern,45,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,47,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,String getTracePattern,48,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,50,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,void setTraceFilter String predicate,51,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,53,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,String getTraceFilter,54,True,False,0
camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedTracerBacklogMBean.java,@ManagedAttribute description,56,True,False,0
