filename,code_line,line_number,file-label,line-label,line-score-pred
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,package org apache lucene analysis ar,1,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,3,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Licensed to the Apache Software Foundation (ASF) under one or more,4,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* contributor license agreements.  See the NOTICE file distributed with,5,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* this work for additional information regarding copyright ownership.,6,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* The ASF licenses this file to You under the Apache License, Version 2.0",7,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* (the ""License""); you may not use this file except in compliance with",8,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* the License.  You may obtain a copy of the License at,9,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*,10,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*     http://www.apache.org/licenses/LICENSE-2.0,11,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*,12,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* Unless required by applicable law or agreed to in writing, software",13,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* distributed under the License is distributed on an ""AS IS"" BASIS,",14,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",15,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* See the License for the specific language governing permissions and,16,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* limitations under the License.,17,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,18,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java io File,20,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java io IOException,21,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java io InputStream,22,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java io InputStreamReader,23,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java io Reader,24,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java util Collections,25,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java util Hashtable,26,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import java util Set,27,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis Analyzer,29,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis CharArraySet,30,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis LowerCaseFilter,31,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis StopFilter,32,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis TokenStream,33,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis Tokenizer,34,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene analysis WordlistLoader,35,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,import org apache lucene util Version,36,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,38,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* {@link Analyzer} for Arabic.,39,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* <p>,40,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* This analyzer implements light-stemming as specified by:,41,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* <i>,42,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Light Stemming for Arabic Information Retrieval,43,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* </i>,44,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* http://www.mtholyoke.edu/~lballest/Pubs/arab_stem05.pdf,45,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* <p>,46,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* The analysis package contains three primary components:,47,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* <ul>,48,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*  <li>{@link ArabicNormalizationFilter}: Arabic orthographic normalization.,49,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*  <li>{@link ArabicStemFilter}: Arabic light stemming,50,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*  <li>Arabic stop words file: a set of default Arabic stop words.,51,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* </ul>,52,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*,53,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,54,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,public final class ArabicAnalyzer extends Analyzer,55,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,57,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* File containing default Arabic stopwords.,58,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*,59,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Default stopword list is from http://members.unine.ch/jacques.savoy/clef/index.html,60,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* The stopword list is BSD-Licensed.,61,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,62,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,public final static String DEFAULT_STOPWORD_FILE,63,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,65,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Contains the stopwords used with the StopFilter.,66,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,67,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,private final Set<?> stoptable,68,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,69,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* The comment character in the stopwords file.  All lines prefixed with this will be ignored,70,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* @deprecated use {@link WordlistLoader#getWordSet(File, String)} directly",71,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,72,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,public static final String STOPWORDS_COMMENT,73,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,75,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Returns an unmodifiable instance of the default stop-words set.,76,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* @return an unmodifiable instance of the default stop-words set.,77,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,78,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,public static Set<String> getDefaultStopSet,79,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,return DefaultSetHolder DEFAULT_STOP_SET,80,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,83,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Atomically loads the DEFAULT_STOP_SET in a lazy fashion once the outer class,84,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* accesses the static final set the first time.;,85,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,86,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,private static class DefaultSetHolder,87,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,static final Set<String> DEFAULT_STOP_SET,88,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,static,90,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,try,91,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,DEFAULT_STOP_SET   loadDefaultStopWordSet,92,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,catch  IOException ex,93,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,// default set should always be present as it is part of the,94,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,// distribution (JAR),95,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,throw new RuntimeException,96,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,static Set<String> loadDefaultStopWordSet   throws IOException,100,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,InputStream stream   ArabicAnalyzer class,101,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,getResourceAsStream DEFAULT_STOPWORD_FILE,102,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,try,103,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,InputStreamReader reader   new InputStreamReader stream,104,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,// make sure it is unmodifiable as we expose it in the outer class,105,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,return Collections unmodifiableSet WordlistLoader getWordSet reader,106,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,STOPWORDS_COMMENT,107,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,finally,108,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,stream close,109,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,private final Version matchVersion,114,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,116,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Builds an analyzer with the default stop words: {@link #DEFAULT_STOPWORD_FILE}.,117,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,118,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,public ArabicAnalyzer Version matchVersion,119,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,this matchVersion  DefaultSetHolder DEFAULT_STOP_SET,120,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,123,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Builds an analyzer with the given stop words,124,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*,125,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* @param matchVersion,126,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*          lucene compatibility version,127,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* @param stopwords,128,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*          a stopword set,129,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,*/,130,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,public ArabicAnalyzer Version matchVersion  Set<?> stopwords,131,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,stoptable   CharArraySet unmodifiableSet CharArraySet copy stopwords,132,True,True,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,this matchVersion   matchVersion,133,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,/**,136,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,* Builds an analyzer with the given stop words.,137,True,False,0
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,"* @deprecated use {@link #ArabicAnalyzer(Version, Set)} instead",138,True,False,0
